"productId","key","value"
"12","Loại SSD","M2. PCIe"
"12","Dung lượng SSD","512 GB"
"12","Kích thước màn hình","14 inch"
"12","Công nghệ màn hình","FHD"
"12","Độ phân giải","1920 x 1080 Pixels"
"12","Loại màn hình","LED"
"12","Tần số quét","60 Hz"
"12","Tấm nền","SVA"
"12","Độ sáng","250 nits"
"12","Độ phủ màu","45% NTSC"
"12","Tỷ lệ màn hình","16:09"
"12","Hỗ trợ cảm ứng","Không"
"12","Cổng giao tiếp","1 Type C 2 USB 3.2 Gen 1 1 HDMI 1.4 1 Jack 3.5 mm"
"12","Wifi","Wifi 6"
"12","Bluetooth","v5.2"
"12","Webcam","5.0 MP"
"12","OS","Windows"
"12","Version","Windows 11 Home"
"12","Bảo mật","Mật khẩu"
"12","Kiểu bàn phím","Chiclet Keyboard"
"12","Bàn phím số","Không"
"12","Đèn bàn phím","Không"
"12","TouchPad","Multi-touch touchpad"
"12","Dung lượng pin","3 Cell"
"12","Power Supply","45 W"
"12","Phụ kiện trong hộp","Adapter"
"12","Kích thước","32.37 x 21.5 x 1.79 cm"
"12","Trọng lượng sản phẩm","1.4 kg"
"12","Chất liệu","Vỏ máy: Nhựa"
"12","P/N","835T9PA"
"12","Xuất xứ","Trung Quốc"
"12","Thời điểm ra mắt","2023"
"12","Thời gian bảo hành","12 tháng"
"12","Hướng dẫn bảo quản","Để nơi khô ráo, nhẹ tay, dễ vỡ."
"12","Hướng dẫn sử dụng","Xem trong sách hướng dẫn sử dụng"
"12","Màu sắc","Bạc"
"13","Hãng CPU","Intel"
"13","Công nghệ CPU","Core i5"
"13","Loại CPU","1334U"
"13","Tốc độ CPU tối thiểu","3.4"
"13","Hãng (Card Oboard)","Intel"
"13","Tên đầy đủ (Card onbroad)","Intel Iris Xe Graphics"
"13","Dung lượng RAM","16 GB (2 thanh 8 GB)"
"13","Loại RAM","DDR4"
"13","Số khe cắm rời","0"
"13","Số khe RAM còn lại","0"
"13","Số RAM onboard","0"
"13","Hỗ trợ RAM tối đa","16 GB"
"13","Kiểu ổ cứng","SSD"
"13","Loại SSD","M.2 PCIe NVMe"
"13","Dung lượng SSD","512"
"13","Kích thước màn hình","15.6 inch"
"13","Công nghệ màn hình","Anti-Glare LED Backlit"
"13","Độ phân giải","FHD (1920 x 1080)"
"13","Tần số quét","120 Hz"
"13","Tấm nền","WVA"
"13","Độ sáng","250 nits"
"13","Cổng giao tiếp","2 USB 3.2 Gen 1 Type-C 1 USB 2.0 1 USB 3.2 Gen 1 1 headphone/microphone combo 1 RJ45 Gigabit Ethernet 1 HDMI"
"13","Wifi","802.11 ax"
"13","Bluetooth","v5.2"
"13","Webcam","HD Webcam (720p Webcam)"
"13","OS","Windows"
"13","Version","Windows 11 Home"
"13","Phần mềm khác","Microsoft Office Home&Student 2021 vĩnh viễn"
"13","Bảo mật","Mật khẩu"
"13","Kiểu bàn phím","English International Non-backlit Keyboard"
"13","Bàn phím số","Có"
"13","Đèn bàn phím","Không"
"13","TouchPad","Multi-touch touchpad"
"13","Loại PIN","Pin Li-ion"
"13","Dung lượng pin","3 Cell"
"13","Phụ kiện trong hộp","Adapter Dây nguồn"
"13","Kích thước","358.50 x 235.56 x 18.99 mm"
"13","Trọng lượng sản phẩm","1.66 kg"
"13","Chất liệu","Nhựa"
"13","P/N","71043885"
"13","Xuất xứ","Trung Quốc"
"13","Thời điểm ra mắt","2024"
"13","Thời gian bảo hành","12 tháng"
"13","Màu sắc","Bạc"
"14","Hãng CPU","Intel"
"14","Công nghệ CPU","Core i5"
"14","Loại CPU","1334U"
"14","Tốc độ tối đa","4.6 GHz"
"14","Số nhân","10"
"14","Số luồng","12"
"14","Hãng (Card Oboard)","Intel"
"14","Model (Card Oboard)","Iris Xe"
"14","Tên đầy đủ (Card onbroad)","Intel Iris Xe Graphics"
"14","Dung lượng RAM","16 GB (1 thanh 16 GB)"
"14","Loại RAM","DDR5"
"14","Số khe cắm rời","2"
"14","Số khe RAM còn lại","1"
"14","Số RAM onboard","0"
"14","Hỗ trợ RAM tối đa","64 GB"
"14","Kiểu ổ cứng","SSD"
"14","Số khe SSD/HDD còn lại","0"
"14","Dung lượng nâng cấp tối đa ổ cứng","Nâng cấp tối đa 2TB (SSD M2 PCIe)"
"14","Loại SSD","1 M.2 NVMe"
"14","Dung lượng SSD","512"
"14","Kích thước màn hình","14 inch"
"14","Công nghệ màn hình","Acer ComfyView LED-backlit"
"14","Độ phân giải","1920 x 1200 Pixels"
"14","Loại màn hình","LED"
"14","Tần số quét","60 Hz"
"14","Tấm nền","IPS"
"14","Độ sáng","300 nits"
"14","Độ phủ màu","45% NTSC"
"14","Cổng giao tiếp","1 USB Type-C 3 USB Type-A 1 MicroSD card reader 1 HDMI 1.4 1 Jack 3.5 mm"
"14","Wifi","Wifi 6"
"14","Bluetooth","v5.1"
"14","Webcam","Full HD Webcam (1080p Webcam)"
"14","OS","Windows"
"14","Version","Windows 11 Home Single Language"
"14","Bảo mật","Mật khẩu"
"14","Kiểu bàn phím","English International Non-backlit Keyboard"
"14","Bàn phím số","Không"
"14","Đèn bàn phím","Không"
"14","TouchPad","Multi-touch touchpad"
"14","Dung lượng pin","58 Wh"
"14","Power Supply","65 W"
"14","Phụ kiện trong hộp","Cáp Sạc"
"14","Kích thước","313.3 (W) x 218 (D) x 16.9 (H) mm"
"14","Trọng lượng sản phẩm","1.5 kg"
"14","Chất liệu","Kim loại Nhựa"
"14","P/N","NX.J39SV.002"
"14","Xuất xứ","Trung Quốc"
"14","Thời điểm ra mắt","2024"
"14","Thời gian bảo hành","12 tháng"
"14","Màu sắc","Bạc"
"15","Hãng CPU","AMD"
"15","Công nghệ CPU","Ryzen 7"
"15","Loại CPU","7435HS"
"15","Tốc độ CPU tối thiểu","3.1"
"15","Hãng (Card rời)","NVIDIA"
"15","Model (Card rời)","GeForce RTX 3050"
"15","Tên đầy đủ (Card rời)","NVIDIA GeForce RTX 3050 4GB GDDR6"
"15","Hiệu suất AI (TOPS)","143"
"15","Dung lượng RAM","16 GB (1 thanh 16 GB)"
"15","Loại RAM","DDR5"
"15","Số khe cắm rời","2"
"15","Số khe RAM còn lại","1"
"15","Số RAM onboard","0"
"15","Hỗ trợ RAM tối đa","32 GB"
"15","Kiểu ổ cứng","SSD"
"15","Tổng số khe cắm SSD/HDD","2 x SSD M2 PCIe"
"15","Số khe SSD/HDD còn lại","1 SSD"
"15","Dung lượng nâng cấp tối đa ổ cứng","Nâng cấp tối đa 512GB (SSD M2 PCIe) Nâng cấp tối đa 1TB (SSD M2 PCIe)"
"15","Loại SSD","2 M2. PCIe"
"15","Dung lượng SSD","512"
"15","Kích thước màn hình","16 inch"
"15","Công nghệ màn hình","Led"
"15","Độ phân giải","1920 x 1080 Pixels"
"15","Loại màn hình","LED"
"15","Tần số quét","144 Hz"
"15","Tấm nền","IPS"
"15","Độ phủ màu","45% NTSC"
"15","Tỷ lệ màn hình","16:09"
"15","Cổng giao tiếp","Cổng sạc: RJ45 Gigabit Ethernet"
"15","Wifi","Wifi 6"
"15","Bluetooth","v5.3"
"15","Webcam","720P HD camera"
"15","OS","Windows"
"15","Version","Windows 11 Home"
"15","Bảo mật","Mật khẩu"
"15","Kiểu bàn phím","Backlit Chiclet Keyboard"
"15","Bàn phím số","Có"
"15","Đèn bàn phím","LED"
"15","Công nghệ đèn bàn phím","RGB 1 Zone"
"15","Màu đèn LED","RGB"
"15","TouchPad","Multi-touch touchpad"
"15","Dung lượng pin","48 Wh"
"15","Power Supply","10 W"
"15","Phụ kiện trong hộp","Dây cáp sạc"
"15","Kích thước","35.9 x 25.6 x 2.28 ~ 2.45 cm"
"15","Trọng lượng sản phẩm","2.3 kg"
"15","Chất liệu","Mặt lưng máy: Plastic"
"15","P/N","90NR0JV7-M003L0"
"15","Xuất xứ","Trung Quốc"
"15","Thời điểm ra mắt","2024"
"15","Thời gian bảo hành","24 tháng"
"15","Màu sắc","Đen"
"16","Hãng CPU","Intel"
"16","Công nghệ CPU","Core i3"
"16","Loại CPU","1215U"
"16","Tốc độ CPU tối thiểu","1.2"
"16","Tốc độ tối đa","4.4 GHz"
"16","Hãng (Card Oboard)","Intel"
"16","Model (Card Oboard)","UHD"
"16","Tên đầy đủ (Card onbroad)","Intel UHD Graphics"
"16","Dung lượng RAM","8 GB (1 thanh 8 GB)"
"16","Loại RAM","DDR4"
"16","Số khe cắm rời","0"
"16","Số khe RAM còn lại","0"
"16","Số RAM onboard","1"
"16","Hỗ trợ RAM tối đa","Không nâng cấp"
"16","Kiểu ổ cứng","SSD"
"16","Tổng số khe cắm SSD/HDD","1 SSD"
"16","Số khe SSD/HDD còn lại","0"
"16","Dung lượng nâng cấp tối đa ổ cứng","Không hỗ trợ nâng cấp"
"16","Loại SSD","1 M.2 NVMe"
"16","Dung lượng SSD","512"
"16","Kích thước màn hình","14 inch"
"16","Công nghệ màn hình","FHD"
"16","Độ phân giải","FHD (1920 x 1080)"
"16","Loại màn hình","Màn hình phẳng"
"16","Tần số quét","60 Hz"
"16","Tấm nền","IPS"
"16","Độ phủ màu","45% NTSC"
"16","Tỷ lệ màn hình","16:09"
"16","Cổng giao tiếp","1 USB 2.0 1 USB 3.2 Gen 1 Type-C 2 USB 3.2 Gen 1 Type-A 1 HDMI 1.4 1 Jack 3.5 mm 1 DC-in jack"
"16","Wifi","Wifi 6E"
"16","Bluetooth","v5.3"
"16","Webcam","HD Webcam (720p Webcam)"
"16","OS","Windows"
"16","Version","Windows 11 Home"
"16","Bảo mật","Mở khóa bằng mật mã Mở khóa vân tay"
"16","Kiểu bàn phím","Chiclet Keyboard"
"16","Bàn phím số","Không"
"16","Đèn bàn phím","Không"
"16","TouchPad","Multi-touch touchpad"
"16","Dung lượng pin","42 Wh"
"16","Power Supply","45 W"
"16","Phụ kiện trong hộp","Dây cáp sạc"
"16","Kích thước","32.49 x 21.39 x 1.79 ~ 1.79 cm"
"16","Trọng lượng sản phẩm","1.4 kg"
"16","Chất liệu","Khung máy: Nhựa PP"
"16","P/N","90NB1001-M00FC0"
"16","Xuất xứ","Trung Quốc"
"16","Thời điểm ra mắt","2023"
"16","Thời gian bảo hành","24 tháng"
"16","Màu sắc","Xanh"
"17","Hãng CPU","Intel"
"17","Công nghệ CPU","Core i5"
"17","Loại CPU","12500"
"17","Tốc độ CPU tối thiểu","2.5"
"17","Tốc độ tối đa","4.5 GHz"
"17","Hãng (Card Oboard)","Intel"
"17","Model (Card Oboard)","UHD"
"17","Tên đầy đủ (Card onbroad)","Intel UHD Graphics"
"17","Hãng (Card rời)","NVIDIA"
"17","Model (Card rời)","GeForce RTX 3050"
"17","Tên đầy đủ (Card rời)","NVIDIA GeForce RTX 3050 4GB GDDR6"
"17","Hiệu suất AI (TOPS)","143"
"17","Dung lượng RAM","16 GB (1 thanh 16 GB)"
"17","Loại RAM","DDR4"
"17","Số khe cắm rời","1"
"17","Số khe RAM còn lại","0"
"17","Số RAM onboard","1"
"17","Hỗ trợ RAM tối đa","24 GB"
"17","Kiểu ổ cứng","SSD"
"17","Tổng số khe cắm SSD/HDD","1"
"17","Số khe SSD/HDD còn lại","1 SSD"
"17","Dung lượng nâng cấp tối đa ổ cứng","Không hỗ trợ nâng cấp"
"17","Loại SSD","1 M.2 NVMe"
"17","Dung lượng SSD","512"
"17","Kích thước màn hình","16 inch"
"17","Công nghệ màn hình","IPS LCD"
"17","Độ phân giải","1920 x 1200 Pixels"
"17","Loại màn hình","Màn hình phẳng"
"17","Tần số quét","144 Hz"
"17","Tấm nền","IPS"
"17","Độ sáng","300 nits"
"17","Độ phủ màu","45% NTSC"
"17","Tỷ lệ màn hình","16:10"
"17","Cổng giao tiếp","Cổng sạc: 2 USB 3.2 Gen 1 Type-A 1 Thunderbolt 4 1 HDMI 2.1 1 Jack 3.5 mm 1 DC-in jack 1 Card reader"
"17","Wifi","Wifi 6E"
"17","Bluetooth","v5.3"
"17","Webcam","HD Webcam (720p Webcam)"
"17","Công nghệ âm thanh","Asus SonicMaster stereo"
"17","OS","Windows"
"17","Version","Windows 11"
"17","Bảo mật","Mở khóa bằng mật mã"
"17","Kiểu bàn phím","Backlit Chiclet Keyboard"
"17","Bàn phím số","Có"
"17","Đèn bàn phím","LED"
"17","Công nghệ đèn bàn phím","RGB 1 Zone"
"17","Màu đèn LED","Trắng"
"17","TouchPad","Multi-touch touchpad"
"17","Dung lượng pin","50 Whr"
"17","Power Supply","120 W"
"17","Phụ kiện trong hộp","Dây cáp sạc"
"17","Kích thước","35.86 x 24.91 x 1.89 ~ 1.89 cm"
"17","Trọng lượng sản phẩm","1.8 kg"
"17","Chất liệu","Khung máy: Nhựa PP"
"17","P/N","90NB11F1-M00TJ0"
"17","Xuất xứ","Trung Quốc"
"17","Thời điểm ra mắt","01/2024"
"17","Thời gian bảo hành","24 tháng"
"17","Màu sắc","Đen"
"18","Hãng CPU","Intel"
"18","Công nghệ CPU","Core i7"
"18","Loại CPU","1255U"
"18","Tốc độ CPU tối thiểu","1.7"
"18","Tốc độ tối đa","4.7 GHz"
"18","Hãng (Card Oboard)","Intel"
"18","Model (Card Oboard)","Iris Xe"
"18","Tên đầy đủ (Card onbroad)","Intel Iris Xe Graphics"
"18","Dung lượng RAM","16 GB (2 thanh 8 GB)"
"18","Loại RAM","DDR4"
"18","Tốc độ RAM","3200 MHz"
"18","Số khe cắm rời","1"
"18","Số khe RAM còn lại","0"
"18","Số RAM onboard","1"
"18","Hỗ trợ RAM tối đa","Không nâng cấp"
"18","Kiểu ổ cứng","SSD"
"18","Tổng số khe cắm SSD/HDD","1"
"18","Số khe SSD/HDD còn lại","0"
"18","Dung lượng nâng cấp tối đa ổ cứng","Không hỗ trợ nâng cấp"
"18","Loại SSD","1 M.2 NVMe"
"18","Dung lượng SSD","512"
"18","Kích thước màn hình","15.6 inch"
"18","Công nghệ màn hình","FHD"
"18","Độ phân giải","1920 x 1080 Pixels"
"18","Loại màn hình","FHD"
"18","Tần số quét","60 Hz"
"18","Tấm nền","IPS"
"18","Độ sáng","250 nits"
"18","Độ phủ màu","45% NTSC color gamut"
"18","Tỷ lệ màn hình","16:09"
"18","Cổng giao tiếp","1 USB 2.0 1 USB 3.2 Gen 1 Type-C 2 USB 3.2 Gen 1 Type-A 1 HDMI 1.4 1 Jack 3.5 mm 1 DC-in jack"
"18","Wifi","Wifi 6E"
"18","Bluetooth","v5.3"
"18","Webcam","720P HD camera"
"18","Công nghệ âm thanh","Asus SonicMaster stereo"
"18","OS","Windows"
"18","Version","Windows 11 Home"
"18","Bảo mật","Mật khẩu"
"18","Kiểu bàn phím","Chiclet Keyboard"
"18","Bàn phím số","Có"
"18","Đèn bàn phím","Không"
"18","TouchPad","Multi-touch touchpad"
"18","Dung lượng pin","42 WHrs"
"18","Power Supply","45 W"
"18","Phụ kiện trong hộp","Dây cáp sạc"
"18","Kích thước","35.97 x 23.25 x 1.79 ~ 1.79 cm"
"18","Trọng lượng sản phẩm","1.7 kg"
"18","Chất liệu","Vỏ máy: Nhựa"
"18","P/N","90NB1022-M01J10"
"18","Xuất xứ","Trung Quốc"
"18","Thời điểm ra mắt","2024"
"18","Thời gian bảo hành","24 tháng"
"18","Màu sắc","Bạc"
"19","Hãng CPU","Intel"
"19","Công nghệ CPU","Core i5"
"19","Loại CPU","12500H"
"19","Tốc độ CPU tối thiểu","2.5 Ghz"
"19","Tốc độ tối đa","4.5 GHz"
"19","Số nhân","12"
"19","Số luồng","16"
"19","Bộ nhớ đệm","18 MB"
"19","Hãng (Card Oboard)","Intel"
"19","Model (Card Oboard)","Iris Xe"
"19","Tên đầy đủ (Card onbroad)","Intel Iris Xe Graphics"
"19","Hãng (Card rời)","NVIDIA"
"19","Model (Card rời)","GeForce RTX 3050"
"19","Tên đầy đủ (Card rời)","NVIDIA GeForce RTX 3050 4GB"
"19","Bộ nhớ","4 GB GDDR6"
"19","Hiệu suất AI (TOPS)","143"
"19","Dung lượng RAM","16 GB (2 thanh 8 GB)"
"19","Loại RAM","DDR4"
"19","Tốc độ RAM","3200 MHz"
"19","Số khe cắm rời","2"
"19","Số khe RAM còn lại","0"
"19","Số RAM onboard","0"
"19","Hỗ trợ RAM tối đa","32 GB"
"19","Kiểu ổ cứng","SSD"
"19","Tổng số khe cắm SSD/HDD","2 x SSD M2 PCIe"
"19","Số khe SSD/HDD còn lại","1 SSD"
"19","Dung lượng nâng cấp tối đa ổ cứng","Nâng cấp tối đa 2TB (SSD M2 PCIe)"
"19","Loại SSD","M2. PCIe"
"19","Dung lượng SSD","512 GB"
"19","Chuẩn M2","2280"
"19","Kích thước màn hình","15.6 inch"
"19","Công nghệ màn hình","Anti - Glare"
"19","Độ phân giải","1920 x 1080 Pixels"
"19","Loại màn hình","LED"
"19","Tần số quét","144 Hz"
"19","Tấm nền","IPS"
"19","Độ sáng","250 nits"
"19","Độ phủ màu","63% sRGB"
"19","Tỷ lệ màn hình","16:09"
"19","Độ tương phản","1000:1"
"19","Hỗ trợ cảm ứng","Không"
"19","Cổng giao tiếp","2 USB 3.2 Gen 1 1 HDMI 2.1 1 USB 3.2 Gen 2 1 LAN 1 Thunderbolt 2 USB 3.2 Gen 1"
"19","Wifi","802.11 ax"
"19","Bluetooth","v5.2"
"19","Webcam","HD Webcam (720p Webcam)"
"19","OS","Windows"
"19","Version","Windows 11 Home"
"19","Type","64 bit"
"19","Bảo mật","Mật khẩu"
"19","Kiểu bàn phím","Backlit Chiclet Keyboard"
"19","Bàn phím số","Có"
"19","Đèn bàn phím","LED"
"19","Công nghệ đèn bàn phím","RGB 1 Zone"
"19","Màu đèn LED","RGB"
"19","TouchPad","Multi-touch touchpad"
"19","Loại PIN","Lithium-ion"
"19","Dung lượng pin","56 Wh"
"19","Power Supply","200 W"
"19","Phụ kiện trong hộp","Bộ sạc điện Sách HDSD"
"19","Kích thước","35.4 x 25.1 x 2.24 ~ 2.49 cm"
"19","Trọng lượng sản phẩm","2.2 kg"
"19","Bản lề (Hinge / Kickstand)","Bản lề đôi"
"19","Tản nhiệt","2 quạt"
"19","Chất liệu","Vỏ thân máy: Nhựa Mặt lưng máy: Kim loại"
"19","P/N","90NR0GW2-M00670"
"19","Xuất xứ","Trung Quốc"
"19","Thời điểm ra mắt","2022"
"19","Thời gian bảo hành","24 tháng"
"19","Hướng dẫn bảo quản","Để nơi khô ráo, nhẹ tay, dễ vỡ."
"19","Hướng dẫn sử dụng","Xem trong sách hướng dẫn sử dụng"
"19","Màu sắc","Xám"
"23","Hãng CPU","Intel"
"23","Công nghệ CPU","Core i7"
"23","Loại CPU","13620H"
"23","Tốc độ CPU tối thiểu","2.4"
"23","Tốc độ tối đa","4.9 GHz"
"23","Số nhân","10"
"23","Số luồng","16"
"23","Bộ nhớ đệm","24 MB"
"23","Hãng (Card rời)","NVIDIA"
"23","Model (Card rời)","GeForce RTX 3050"
"23","Tên đầy đủ (Card rời)","NVIDIA GeForce RTX 3050 4GB"
"23","Bộ nhớ","4 GB"
"23","Hiệu suất AI (TOPS)","143"
"23","Dung lượng RAM","16 GB (2 thanh 8 GB)"
"23","Loại RAM","DDR4"
"23","Tốc độ RAM","3200 MHz"
"23","Số khe cắm rời","2"
"23","Số khe RAM còn lại","0"
"23","Số RAM onboard","0"
"23","Hỗ trợ RAM tối đa","64 GB"
"23","Kiểu ổ cứng","SSD"
"23","Tổng số khe cắm SSD/HDD","1"
"23","Số khe SSD/HDD còn lại","0"
"23","Loại SSD","1 M2. PCIe"
"23","Dung lượng SSD","512"
"23","Chuẩn M2","2280"
"23","Kích thước màn hình","15.6 inch"
"23","Công nghệ màn hình","Anti-Glare LED-Backlit Display"
"23","Độ phân giải","1920 x 1200 Pixels"
"23","Loại màn hình","Màn hình phẳng"
"23","Tần số quét","144 Hz"
"23","Tấm nền","IPS"
"23","Độ phủ màu","45% NTSC"
"23","Tỷ lệ màn hình","16:09"
"23","Cổng giao tiếp","1 USB Type-C 3 USB Type-A 1 HDMI 1 RJ45 Gigabit Ethernet"
"23","Wifi","Wifi 6E"
"23","Bluetooth","v5.2"
"23","Webcam","HD Webcam (720p Webcam)"
"23","OS","Windows"
"23","Version","Windows 11 Home Single Language"
"23","Bảo mật","Mật khẩu"
"23","Kiểu bàn phím","6-row, multimedia Fn keys"
"23","Bàn phím số","Không"
"23","Đèn bàn phím","LED"
"23","Công nghệ đèn bàn phím","Đơn sắc"
"23","TouchPad","Multi-touch touchpad"
"23","Loại PIN","Lithium polymer"
"23","Dung lượng pin","52.4 Wh"
"23","Power Supply","120 W"
"23","Phụ kiện trong hộp","Bộ sạc điện Balo"
"23","Kích thước","359 x 254 x 21.7 mm"
"23","Trọng lượng sản phẩm","1.86 kg"
"23","Chất liệu","Nhựa"
"23","P/N","Thin15 B13UC-2044VN"
"23","Xuất xứ","Trung Quốc"
"23","Thời điểm ra mắt","04/2024"
"23","Thời gian bảo hành","24 tháng"
"23","Hướng dẫn bảo quản","Để nơi khô ráo, nhẹ tay, dễ vỡ."
"23","Hướng dẫn sử dụng","Xem trong sách hướng dẫn sử dụng"
"23","Màu sắc","Xám"
"24","Hãng CPU","Intel"
"24","Công nghệ CPU","Core i5"
"24","Loại CPU","1334U"
"24","Tốc độ CPU tối thiểu","1.3"
"24","Tốc độ tối đa","4.6 GHz"
"24","Tên đầy đủ (Card onbroad)","Intel Iris Xe Graphics"
"24","Dung lượng RAM","16 GB (2 thanh 8 GB)"
"24","Loại RAM","DDR5"
"24","Số khe cắm rời","2"
"24","Số khe RAM còn lại","0"
"24","Số RAM onboard","0"
"24","Hỗ trợ RAM tối đa","16 GB"
"24","Kiểu ổ cứng","SSD"
"24","Dung lượng nâng cấp tối đa ổ cứng","M.2 2242 SSD tối đa 512GB"
"24","Loại SSD","M2. PCIe"
"24","Dung lượng SSD","512"
"24","Kích thước màn hình","14 inch"
"24","Công nghệ màn hình","Anti-Glare"
"24","Độ phân giải","1920 x 1200 Pixels"
"24","Tần số quét","60 Hz"
"24","Tấm nền","WVA"
"24","Độ sáng","250 nits"
"24","Độ phủ màu","45% NTSC"
"24","Cổng giao tiếp","2 USB 3.2 Gen 1 Type-A 1 USB 3.2 Gen 1 Type-C 1 HDMI 1 headphone/microphone combo"
"24","Wifi","802.11 ax"
"24","Bluetooth","v5.3"
"24","Webcam","720P HD camera"
"24","OS","Windows"
"24","Version","Windows 11 Home Single Language"
"24","Phần mềm khác","Microsoft Office Home&Student 2021 vĩnh viễn"
"24","Bảo mật","Mật khẩu Mở khóa vân tay"
"24","Kiểu bàn phím","English International Non-backlit Keyboard"
"24","Bàn phím số","Không"
"24","Đèn bàn phím","Có"
"24","Công nghệ đèn bàn phím","Đơn sắc"
"24","Màu đèn LED","Trắng"
"24","TouchPad","Multi-touch touchpad"
"24","Dung lượng pin","3 Cell"
"24","Power Supply","41 W"
"24","Phụ kiện trong hộp","Cáp Sạc"
"24","Kích thước","31.40 x 22.62 x 1.99 cm"
"24","Trọng lượng sản phẩm","1.54 kg"
"24","Chất liệu","Nhựa"
"24","P/N","NDY5V1"
"24","Xuất xứ","Trung Quốc"
"24","Thời điểm ra mắt","01/2024"
"24","Thời gian bảo hành","12 tháng"
"24","Màu sắc","Xanh"
"25","Hãng CPU","Intel"
"25","Công nghệ CPU","Core i7"
"25","Loại CPU","1335U"
"25","Tốc độ CPU tối thiểu","3.70 Ghz"
"25","Tốc độ tối đa","5.00 GHz"
"25","Dung lượng RAM","16 GB (2 thanh 8 GB)"
"25","Loại RAM","DDR4"
"25","Tốc độ RAM","3200 MHz"
"25","Số khe cắm rời","2"
"25","Số khe RAM còn lại","0"
"25","Số RAM onboard","0"
"25","Hỗ trợ RAM tối đa","32 GB"
